PersonId,PersonName,PersonAge,CityId
7878  ,Francisco Mejía    ,103,7
7879  ,Carlos Vargas       ,57 ,7
7880  ,Daniel Figueroa     ,61 ,9
7881  ,Elne Velásquez     ,2  ,1
7882  ,Marcela Gonzalez    ,67 ,1
7883  ,Carlos Kempe        ,91 ,4
7884  ,Alejandra Tabora    ,84 ,6
7885  ,Osman Villela       ,90 ,4
7886  ,Alex Soto           ,45 ,4
7887  ,Ingrid Sosa         ,8  ,6
7888  ,Marcela Matamoros   ,20 ,5
7889  ,Franklin Suazo      ,97 ,5
7890  ,Iliana Bocanegra    ,96 ,3
7891  ,Andrea Kempe        ,45 ,7
7892  ,Gerardo Borjas      ,11 ,3
7893  ,Daniel Gonzalez     ,51 ,5
7894  ,Diego Ordoñez      ,6  ,9
7895  ,Josue Figueroa      ,18 ,5
7896  ,Enrique Euceda      ,42 ,8
7897  ,Iliana Varela       ,87 ,9
7898  ,Erick Pinto         ,61 ,1
7899  ,Luis Luque          ,1  ,3
7900  ,Juan Luis Padgett   ,30 ,1
7901  ,Richard Luque       ,22 ,4
7902  ,Ingrid Bocanegra    ,43 ,8
7903  ,Osman Nuñez        ,76 ,9
7904  ,Carlos Sánchez     ,56 ,7
7905  ,Leonardo Grito      ,15 ,5
7906  ,Leonardo Chirinos   ,91 ,8
7907  ,Luis Vargas         ,62 ,5
7908  ,Enrique Soto        ,99 ,2
7909  ,Juan Luis Varela    ,8  ,2
7910  ,Alejandra Guevara   ,41 ,8
7911  ,Manuel Padgett      ,68 ,4
7912  ,Juan Luis Rodriguez ,86 ,5
7913  ,David Chirinos      ,79 ,1
7914  ,Juan Luis Galeano   ,85 ,3
7915  ,Luis Guevara        ,90 ,4
7916  ,Manuel Escobar      ,28 ,4
7917  ,Carlos Suazo        ,79 ,3
7918  ,David Mejía        ,105,4
7919  ,Melvin Varela       ,28 ,1
7920  ,Leandro Suazo       ,70 ,4
7921  ,Michael Kempe       ,13 ,0
7922  ,Nohelia Portillo    ,61 ,9
7923  ,Manuel Pinto        ,75 ,7
7924  ,Elne Suazo          ,29 ,0
7925  ,Laura Varela        ,41 ,3
7926  ,Erick Figueroa      ,21 ,1
7927  ,Leonardo Mendoza    ,47 ,7
7928  ,Ingrid Suazo        ,18 ,7
7929  ,Laura Gonzalez      ,24 ,3
7930  ,David Rovelo        ,61 ,1
7931  ,Erick Luque         ,85 ,9
7932  ,David Santos        ,19 ,7
7933  ,Miguel Grito        ,95 ,1
7934  ,Omar Figueroa       ,98 ,1
7935  ,Mary Gómez         ,49 ,3
7936  ,Andrea Varela       ,11 ,7
7937  ,Tania Gómez        ,66 ,3
7938  ,Josue Santos        ,101,2
7939  ,Reynod Gómez       ,45 ,4
7940  ,Richard Padgett     ,14 ,6
7941  ,Carlos Euceda       ,59 ,0
7942  ,Danilo Luque        ,48 ,3
7943  ,Richard Santos      ,48 ,1
7944  ,Josue Euceda        ,82 ,1
7945  ,Richard Luque       ,49 ,9
7946  ,Francisco Ordoñez  ,36 ,9
7947  ,Marcela Chirinos    ,34 ,4
7948  ,Juan Luis Grito     ,50 ,4
7949  ,Reynod Sánchez     ,33 ,6
7950  ,Franklin Nuñez     ,91 ,6
7951  ,Miguel Gómez       ,2  ,8
7952  ,Daniel Bocanegra    ,91 ,2
7953  ,Francisco Gonzalez  ,35 ,1
7954  ,Ana Sosa            ,89 ,5
7955  ,Carlos Kempe        ,98 ,6
7956  ,Laura Bocanegra     ,42 ,3
7957  ,Laura Soto          ,64 ,5
7958  ,Daniel Luque        ,34 ,9
7959  ,Osman Mendoza       ,8  ,7
7960  ,Alex Galeano        ,68 ,4
7961  ,Lester Kempe        ,77 ,1
7962  ,Ricardo Sánchez    ,40 ,9
7963  ,Marcela Sosa        ,93 ,3
7964  ,Andrea Grito        ,62 ,4
7965  ,Elne López         ,55 ,6
7966  ,Melvin Sánchez     ,23 ,6
7967  ,Leonardo Portillo   ,59 ,8
7968  ,Andrea Bocanegra    ,41 ,1
7969  ,David Rodriguez     ,16 ,2
7970  ,Manuel Gómez       ,11 ,3
7971  ,Richard Parker      ,87 ,2
7972  ,Carl Mendoza        ,21 ,7
7973  ,Lester Rovelo       ,76 ,2
7974  ,Ana Escobar         ,8  ,7
7975  ,Josue Santos        ,44 ,7
7976  ,Dennis López       ,25 ,5
7977  ,Jean Carlo Euceda   ,26 ,9
7978  ,Andrea Bocanegra    ,12 ,6
7979  ,Reynod Parker       ,91 ,3
7980  ,Carlos Rodriguez    ,15 ,2
7981  ,Francisco Soto      ,15 ,1
7982  ,Enrique Gonzalez    ,97 ,6
7983  ,Daniel Padgett      ,72 ,9
7984  ,Josue Figueroa      ,60 ,6
7985  ,Josue Portillo      ,103,9
7986  ,Laura Matamoros     ,76 ,6
7987  ,Manuel Vargas       ,38 ,1
7988  ,David Varela        ,62 ,9
7989  ,Miguel Portillo     ,74 ,2
7990  ,Francisco Mejía    ,65 ,8
7991  ,Melvin Nuñez       ,68 ,4
7992  ,Omar Rodriguez      ,84 ,8
7993  ,Danilo Chirinos     ,65 ,8
7994  ,Francisco Sánchez  ,91 ,9
7995  ,Reynod Ordoñez     ,60 ,5
7996  ,Daniel Galeano      ,47 ,8
7997  ,Franklin Portillo   ,65 ,5
7998  ,Ana Varela          ,31 ,9
7999  ,Richard Guevara     ,19 ,6
8000  ,Carlos Matamoros    ,12 ,3
8001  ,Laura Escobar       ,39 ,6
8002  ,Tania Luque         ,25 ,8
8003  ,Lester López       ,25 ,4
8004  ,Luis Portillo       ,36 ,4
8005  ,Miguel Escobar      ,77 ,1
8006  ,Erick Martínez     ,1  ,9
8007  ,Mary Gonzalez       ,100,5
8008  ,Miguel Tabora       ,37 ,2
8009  ,Gerardo Villela     ,86 ,4
8010  ,Josue Mejía        ,7  ,2
8011  ,Ricardo Mendoza     ,63 ,2
8012  ,Franklin Kempe      ,20 ,5
8013  ,Ingrid Padgett      ,55 ,7
8014  ,Carl Padgett        ,17 ,3
8015  ,Gerardo Velásquez  ,78 ,4
8016  ,Leandro Santos      ,85 ,1
8017  ,Josue Velásquez    ,26 ,8
8018  ,Ingrid Escobar      ,90 ,1
8019  ,Laura Figueroa      ,52 ,9
8020  ,Diego Kempe         ,65 ,7
8021  ,Oswaldo Varela      ,99 ,3
8022  ,Marcela Euceda      ,71 ,0
8023  ,Carl Borjas         ,41 ,6
8024  ,Michell Villela     ,28 ,9
8025  ,David Pinto         ,39 ,3
8026  ,Manuel Grito        ,108,4
8027  ,Franklin Galo       ,33 ,6
8028  ,Alex Rovelo         ,73 ,4
8029  ,Nohelia Tabora      ,41 ,6
8030  ,Luis Rovelo         ,104,3
8031  ,Richard Martínez   ,107,3
8032  ,Michael Suazo       ,33 ,1
8033  ,Franklin Pinto      ,53 ,7
8034  ,Marcela Portillo    ,25 ,2
8035  ,Omar Sosa           ,103,9
8036  ,Oswaldo Euceda      ,21 ,9
8037  ,Elne Galeano        ,14 ,8
8038  ,Jean Carlo Borjas   ,46 ,9
8039  ,Laura Figueroa      ,31 ,6
8040  ,Michael Mejía      ,94 ,4
8041  ,Iliana Padgett      ,49 ,4
8042  ,Nohelia Ordoñez    ,14 ,1
8043  ,Enrique Varela      ,8  ,3
8044  ,Richard Mejía      ,55 ,6
8045  ,Nohelia Mejía      ,94 ,1
8046  ,Omar Villela        ,55 ,6
8047  ,Michell Figueroa    ,65 ,0
8048  ,Enrique Soto        ,45 ,7
8049  ,Danilo Vargas       ,77 ,7
8050  ,Diego Luque         ,39 ,1
8051  ,Alex Bocanegra      ,74 ,7
8052  ,Carlos Borjas       ,26 ,9
8053  ,Gerardo Galo        ,69 ,3
8054  ,Andrea Nuñez       ,58 ,2
8055  ,Ingrid Varela       ,95 ,5
8056  ,Leandro Rojas       ,24 ,2
8057  ,Richard Vargas      ,41 ,5
8058  ,Michael Andino      ,74 ,3
8059  ,Carlos Galo         ,44 ,4
8060  ,Reynod Grito        ,6  ,9
8061  ,Carl Grito          ,36 ,1
8062  ,Gerardo Figueroa    ,16 ,6
8063  ,Marcela Kempe       ,28 ,5
8064  ,Michael Sánchez    ,94 ,9
8065  ,Miguel Sánchez     ,98 ,9
8066  ,Alejandra Santos    ,7  ,4
8067  ,Luis Parker         ,60 ,8
8068  ,Gerardo Sosa        ,87 ,1
8069  ,Danilo Ordoñez     ,39 ,1
8070  ,Daniel Parker       ,1  ,3
8071  ,Oswaldo Galeano     ,6  ,2
8072  ,Michell Rojas       ,74 ,7
8073  ,Michell Varela      ,54 ,3
8074  ,Omar Ordoñez       ,17 ,2
8075  ,Juan Luis Martínez ,82 ,2
8076  ,Ingrid Tabora       ,106,2
8077  ,Daniel Padgett      ,62 ,9
8078  ,Erick Ordoñez      ,81 ,4
8079  ,Carl Luque          ,78 ,1
8080  ,Reynod Velásquez   ,38 ,3
8081  ,Miguel Gómez       ,86 ,6
8082  ,Diego López        ,15 ,7
8083  ,Michell Rojas       ,53 ,9
8084  ,Iliana Galeano      ,81 ,2
8085  ,Lester Galeano      ,48 ,6
8086  ,Juan Luis López    ,7  ,7
8087  ,David Martínez     ,32 ,5
8088  ,Michell Borjas      ,46 ,5
8089  ,David Gonzalez      ,12 ,1
8090  ,Alex Nuñez         ,81 ,8
8091  ,Danilo Gómez       ,55 ,9
8092  ,Luis Chirinos       ,78 ,4
8093  ,Gerardo Santos      ,103,1
8094  ,Carlos Chirinos     ,91 ,4
8095  ,Ana Andino          ,60 ,1
8096  ,Diego Velásquez    ,72 ,8
8097  ,Michael Galeano     ,18 ,3
8098  ,Leonardo Gómez     ,49 ,8
8099  ,Dennis Galo         ,40 ,7
8100  ,Richard Rodriguez   ,3  ,8
8101  ,Andrea Mejía       ,92 ,3
8102  ,Ingrid Santos       ,81 ,3
8103  ,Michell Luque       ,69 ,4
8104  ,Iliana Guevara      ,75 ,9
8105  ,Diego Villela       ,53 ,8
8106  ,Marcela López      ,107,7
8107  ,Osman Bocanegra     ,1  ,5
8108  ,Manuel Borjas       ,65 ,9
8109  ,Andrea Velásquez   ,11 ,7
8110  ,Richard Figueroa    ,103,9
8111  ,Nohelia Vargas      ,43 ,3
8112  ,Nohelia Santos      ,65 ,3
8113  ,Danilo Parker       ,95 ,9
8114  ,David Mendoza       ,99 ,2
8115  ,Alejandra Rodriguez ,11 ,2
8116  ,Michell Luque       ,83 ,1
8117  ,Juan Luis Velásquez,64 ,1
8118  ,Francisco Euceda    ,24 ,1
8119  ,Tania Galeano       ,19 ,2
8120  ,Osman Andino        ,96 ,2
8121  ,Lester Velásquez   ,89 ,7
8122  ,Omar Galo           ,26 ,9
8123  ,Erick Soto          ,86 ,5
8124  ,Ingrid Martínez    ,33 ,6
8125  ,Franklin Portillo   ,60 ,5
8126  ,Josue Santos        ,91 ,2
8127  ,Iliana Sosa         ,5  ,6
8128  ,Ricardo Luque       ,77 ,7
8129  ,Tania Luque         ,61 ,6
8130  ,Erick Euceda        ,49 ,9
8131  ,Erick Rodriguez     ,76 ,4
8132  ,Gerardo Vargas      ,85 ,6
8133  ,Andrea Sosa         ,93 ,4
8134  ,Carlos Rovelo       ,60 ,2
8135  ,Manuel Mendoza      ,35 ,7
8136  ,Melvin Suazo        ,109,6
8137  ,Juan Luis Gonzalez  ,75 ,5
8138  ,Iliana Guevara      ,82 ,9
8139  ,Manuel López       ,19 ,9
8140  ,Tania Pinto         ,29 ,4
8141  ,Nohelia Gonzalez    ,90 ,2
8142  ,Ingrid Sosa         ,101,6
8143  ,Andrea Rojas        ,4  ,2
8144  ,Ingrid Rovelo       ,100,7
8145  ,Miguel Luque        ,32 ,4
8146  ,Miguel Vargas       ,87 ,2
8147  ,Michael Galo        ,6  ,3
8148  ,Ana Guevara         ,32 ,6
8149  ,Josue Andino        ,71 ,9
8150  ,Oswaldo Velásquez  ,102,8
8151  ,Laura Bocanegra     ,104,3
8152  ,Michael Vargas      ,38 ,4
8153  ,Iliana Tabora       ,8  ,4
8154  ,Carlos Kempe        ,97 ,1
8155  ,Carl Escobar        ,75 ,2
8156  ,Michell Andino      ,103,5
8157  ,Elne Rojas          ,58 ,1
8158  ,Carlos Pinto        ,108,1
8159  ,Elne Suazo          ,19 ,0
8160  ,Luis Vargas         ,84 ,4
8161  ,Ricardo Figueroa    ,71 ,2
8162  ,Michell Soto        ,97 ,6
8163  ,Carl Velásquez     ,8  ,7
8164  ,Carl Bocanegra      ,4  ,5
8165  ,Carl Suazo          ,104,2
8166  ,Richard Galeano     ,42 ,3
8167  ,Mary Nuñez         ,61 ,4
8168  ,Enrique Rodriguez   ,30 ,2
8169  ,David Santos        ,62 ,2
8170  ,Luis Gómez         ,22 ,4
8171  ,Josue Vargas        ,84 ,1
8172  ,Carlos Mejía       ,95 ,6
8173  ,Marcela Grito       ,23 ,3
8174  ,Reynod Varela       ,70 ,7
8175  ,Omar Gómez         ,21 ,7
8176  ,Reynod Grito        ,22 ,2
8177  ,Gerardo Escobar     ,48 ,9
8178  ,Ana Ordoñez        ,72 ,8
8179  ,Laura Rojas         ,85 ,6
8180  ,Alex Rojas          ,14 ,9
8181  ,Mary Soto           ,85 ,0
8182  ,Ricardo Nuñez      ,2  ,6
8183  ,Michael Rodriguez   ,2  ,4
8184  ,Alejandra Gómez    ,94 ,4
8185  ,Omar Bocanegra      ,28 ,0
8186  ,Marcela Rodriguez   ,81 ,1
8187  ,Michael Gómez      ,78 ,7
8188  ,Laura Sánchez      ,44 ,5
8189  ,Omar Galo           ,39 ,7
8190  ,Leonardo Varela     ,38 ,1
8191  ,Alejandra Padgett   ,62 ,6
8192  ,Andrea Santos       ,95 ,4
8193  ,Jean Carlo López   ,64 ,5
8194  ,Michael Varela      ,79 ,3
8195  ,Jean Carlo Gómez   ,101,2
8196  ,Diego Bocanegra     ,67 ,2
8197  ,Enrique Gómez      ,45 ,9
8198  ,Omar Grito          ,108,1
8199  ,Nohelia Mendoza     ,81 ,2
8200  ,Ana Mendoza         ,46 ,8
8201  ,David Velásquez    ,54 ,5
8202  ,Francisco Figueroa  ,18 ,8
8203  ,Josue Chirinos      ,10 ,7
8204  ,Jean Carlo Vargas   ,21 ,2
8205  ,Michell Rodriguez   ,69 ,3
8206  ,Melvin Padgett      ,91 ,5
8207  ,Ricardo Mejía      ,5  ,2
8208  ,Manuel Velásquez   ,51 ,6
8209  ,Omar Sánchez       ,86 ,6
8210  ,Tania Pinto         ,24 ,3
8211  ,Dennis Padgett      ,60 ,8
8212  ,David Padgett       ,41 ,1
8213  ,Diego Euceda        ,72 ,4
8214  ,Gerardo Rojas       ,50 ,8
8215  ,Omar Mendoza        ,89 ,8
8216  ,Ingrid Kempe        ,30 ,5
8217  ,Ingrid Galo         ,78 ,6
8218  ,Osman Santos        ,83 ,2
8219  ,Manuel Pinto        ,21 ,8
8220  ,Jean Carlo Suazo    ,77 ,1
8221  ,Andrea Luque        ,44 ,6
8222  ,Nohelia Bocanegra   ,83 ,6
8223  ,Erick Suazo         ,46 ,2
8224  ,Melvin Martínez    ,85 ,4
8225  ,Laura Chirinos      ,103,6
8226  ,Luis Mejía         ,98 ,8
8227  ,Osman Gómez        ,58 ,8
8228  ,Luis Rojas          ,40 ,1
8229  ,Lester Borjas       ,64 ,0
8230  ,Luis Kempe          ,42 ,3
8231  ,Franklin Mejía     ,32 ,1
8232  ,Enrique Sosa        ,59 ,9
8233  ,Michell Gonzalez    ,5  ,7
8234  ,Jean Carlo Bocanegra,78 ,4
8235  ,Miguel Rodriguez    ,63 ,6
8236  ,Daniel Gonzalez     ,38 ,4
8237  ,Tania Escobar       ,48 ,5
8238  ,Josue Gonzalez      ,70 ,8
8239  ,Iliana Rojas        ,25 ,4
8240  ,Leonardo Grito      ,66 ,3
8241  ,Miguel Grito        ,86 ,3
8242  ,David Matamoros     ,71 ,5
8243  ,Laura Rojas         ,100,3
8244  ,Danilo Escobar      ,77 ,5
8245  ,Miguel Nuñez       ,48 ,7
8246  ,Nohelia Rovelo      ,7  ,4
8247  ,Ricardo Soto        ,69 ,6
8248  ,Enrique Velásquez  ,56 ,6
8249  ,Alex Vargas         ,90 ,4
8250  ,Leonardo Sosa       ,71 ,5
8251  ,Ricardo Sánchez    ,58 ,8
8252  ,Francisco Rojas     ,66 ,6
8253  ,Dennis Tabora       ,13 ,4
8254  ,Richard Galo        ,17 ,3
8255  ,Andrea Rodriguez    ,29 ,9
8256  ,Michael Santos      ,66 ,3
8257  ,Reynod Varela       ,22 ,8
8258  ,Jean Carlo Euceda   ,25 ,8
8259  ,Francisco Portillo  ,49 ,1
8260  ,Tania Portillo      ,47 ,4
8261  ,Franklin Galo       ,19 ,7
8262  ,Lester Figueroa     ,59 ,5
8263  ,Ingrid Villela      ,83 ,1
8264  ,Ricardo Andino      ,45 ,4
8265  ,Osman Tabora        ,42 ,9
8266  ,Elne Nuñez         ,73 ,4
8267  ,Carl Mejía         ,69 ,1
8268  ,Laura Gómez        ,11 ,1
8269  ,Gerardo Euceda      ,110,7
8270  ,Erick Bocanegra     ,89 ,7
8271  ,Enrique Galeano     ,7  ,8
8272  ,Ana Suazo           ,53 ,6
8273  ,Daniel Sosa         ,90 ,9
8274  ,Marcela Rodriguez   ,73 ,7
8275  ,David Guevara       ,19 ,5
8276  ,Reynod Mejía       ,36 ,8
8277  ,Elne Gómez         ,77 ,4
8278  ,Mary Luque          ,98 ,8
8279  ,Dennis Velásquez   ,98 ,7
8280  ,Iliana Guevara      ,60 ,8
8281  ,Osman Andino        ,5  ,6
8282  ,Richard Soto        ,40 ,1
8283  ,Lester Gómez       ,29 ,8
8284  ,Tania Figueroa      ,12 ,1
8285  ,Reynod Matamoros    ,85 ,9
8286  ,Leandro Ordoñez    ,42 ,6
8287  ,Daniel Escobar      ,45 ,1
8288  ,Marcela Ordoñez    ,1  ,6
8289  ,David Figueroa      ,56 ,6
8290  ,Elne Chirinos       ,76 ,8
8291  ,Elne Rodriguez      ,107,5
8292  ,Osman Martínez     ,50 ,2
8293  ,Ana Mendoza         ,34 ,4
8294  ,Carl Padgett        ,31 ,6
8295  ,Gerardo Kempe       ,34 ,2
8296  ,Daniel Galo         ,4  ,7
8297  ,Jean Carlo Pinto    ,19 ,1
8298  ,Reynod Grito        ,107,1
8299  ,Ricardo Rodriguez   ,86 ,5
8300  ,Lester Portillo     ,40 ,3
8301  ,Danilo Suazo        ,98 ,4
8302  ,Francisco Padgett   ,30 ,4
8303  ,Reynod Mejía       ,93 ,3
8304  ,Dennis Gonzalez     ,1  ,4
8305  ,Michell Parker      ,26 ,7
8306  ,Erick Rodriguez     ,24 ,6
8307  ,Carlos Tabora       ,84 ,9
8308  ,Jean Carlo Parker   ,89 ,7
8309  ,Miguel Andino       ,89 ,5
8310  ,Richard Nuñez      ,87 ,8
8311  ,Nohelia Borjas      ,2  ,6
8312  ,Richard Tabora      ,20 ,2
8313  ,Alejandra Rodriguez ,94 ,4
8314  ,Andrea Velásquez   ,107,2
8315  ,Tania Rodriguez     ,64 ,6
8316  ,Erick López        ,25 ,7
8317  ,Carlos Bocanegra    ,105,7
8318  ,Manuel Varela       ,42 ,5
8319  ,Andrea Parker       ,31 ,6
8320  ,Luis Guevara        ,14 ,1
8321  ,Ingrid Padgett      ,61 ,1
8322  ,Jean Carlo Sánchez ,23 ,2
8323  ,Francisco Matamoros ,58 ,5
8324  ,Dennis Parker       ,50 ,4
8325  ,Andrea Luque        ,53 ,5
8326  ,Osman Chirinos      ,50 ,8
8327  ,Jean Carlo Borjas   ,42 ,8
8328  ,Tania Euceda        ,22 ,8
8329  ,Tania Rojas         ,63 ,7
8330  ,Alex Escobar        ,64 ,8
8331  ,Nohelia Sosa        ,26 ,5
8332  ,Alex Suazo          ,13 ,9
8333  ,Manuel Matamoros    ,42 ,5
8334  ,Marcela Rodriguez   ,11 ,1
8335  ,Daniel Villela      ,13 ,5
8336  ,Lester López       ,8  ,3
8337  ,Leandro Martínez   ,45 ,3
8338  ,Dennis Bocanegra    ,28 ,1
8339  ,Oswaldo Kempe       ,9  ,6
8340  ,Laura Grito         ,30 ,9
8341  ,Leonardo Villela    ,26 ,3
8342  ,Miguel Martínez    ,65 ,1
8343  ,Andrea Pinto        ,58 ,1
8344  ,Elne Borjas         ,32 ,0
8345  ,Leandro Mejía      ,57 ,7
8346  ,Josue Rodriguez     ,20 ,7
8347  ,Iliana Pinto        ,3  ,1
8348  ,Osman Tabora        ,69 ,9
8349  ,Diego Villela       ,99 ,6
8350  ,Osman Euceda        ,109,2
8351  ,Enrique Sánchez    ,31 ,7
8352  ,David Gómez        ,80 ,5
8353  ,Ingrid Villela      ,65 ,6
8354  ,Mary Varela         ,58 ,1
8355  ,Jean Carlo Rojas    ,57 ,9
8356  ,Melvin Vargas       ,36 ,7
8357  ,Melvin Padgett      ,4  ,6
8358  ,Danilo Padgett      ,12 ,2
8359  ,Richard Nuñez      ,68 ,4
8360  ,Mary Luque          ,87 ,6
8361  ,Luis Velásquez     ,6  ,6
8362  ,Melvin Borjas       ,24 ,1
8363  ,Manuel Velásquez   ,57 ,8
8364  ,Iliana Matamoros    ,18 ,1
8365  ,Josue Tabora        ,103,5
8366  ,Nohelia Figueroa    ,98 ,2
8367  ,Marcela Kempe       ,32 ,4
8368  ,Michell Sosa        ,75 ,4
8369  ,Carlos Santos       ,102,5
8370  ,Franklin López     ,79 ,6
8371  ,Daniel Galeano      ,73 ,4
8372  ,Elne Galo           ,66 ,5
8373  ,Franklin Sánchez   ,26 ,1
8374  ,Josue Rovelo        ,25 ,8
8375  ,Iliana Portillo     ,82 ,5
8376  ,Nohelia Parker      ,98 ,6
8377  ,Carlos Varela       ,55 ,1
8378  ,Carl Euceda         ,6  ,2
8379  ,Gerardo Portillo    ,110,2
8380  ,Diego Bocanegra     ,34 ,3
8381  ,Juan Luis Euceda    ,10 ,2
8382  ,Elne Borjas         ,29 ,2
8383  ,Omar Varela         ,92 ,9
8384  ,Marcela López      ,77 ,5
8385  ,Lester Matamoros    ,10 ,5
8386  ,Elne Grito          ,75 ,5
8387  ,Reynod Ordoñez     ,42 ,3
8388  ,Diego Borjas        ,6  ,3
8389  ,Michell Escobar     ,63 ,8
8390  ,David Galeano       ,108,9
8391  ,Juan Luis Rodriguez ,22 ,9
8392  ,Ingrid Gómez       ,89 ,7
8393  ,Franklin Luque      ,22 ,9
8394  ,Josue Parker        ,102,9
8395  ,Oswaldo Figueroa    ,103,8
8396  ,Alejandra Velásquez,66 ,9
8397  ,Michael Mejía      ,101,1
8398  ,Manuel Gómez       ,90 ,2
8399  ,Jean Carlo Suazo    ,73 ,3
8400  ,Alejandra Suazo     ,66 ,7
8401  ,Mary Luque          ,101,8
8402  ,Lester Martínez    ,49 ,7
8403  ,Dennis Tabora       ,78 ,9
8404  ,Manuel Gonzalez     ,63 ,9
8405  ,Manuel Gonzalez     ,31 ,3
8406  ,Alejandra Sosa      ,73 ,5
8407  ,Alejandra Sosa      ,9  ,9
8408  ,Leandro Bocanegra   ,94 ,2
8409  ,Francisco Portillo  ,29 ,2
8410  ,Alejandra Andino    ,48 ,5
8411  ,David Santos        ,91 ,5
8412  ,Luis Gómez         ,30 ,5
8413  ,Oswaldo Tabora      ,110,1
8414  ,Danilo Rojas        ,4  ,7
8415  ,Ingrid Grito        ,52 ,6
8416  ,Marcela Varela      ,4  ,6
8417  ,Alex Borjas         ,46 ,1
8418  ,Reynod Andino       ,70 ,8
8419  ,Melvin Nuñez       ,58 ,1
8420  ,Luis Escobar        ,35 ,4
8421  ,Michell Suazo       ,37 ,1
8422  ,Josue Figueroa      ,12 ,9
8423  ,Miguel Portillo     ,61 ,1
8424  ,Mary Soto           ,16 ,9
8425  ,Juan Luis Andino    ,17 ,3
8426  ,Laura Bocanegra     ,74 ,1
8427  ,Alex Tabora         ,14 ,4
8428  ,Ricardo Borjas      ,10 ,6
8429  ,Carl Rodriguez      ,87 ,1
8430  ,Michael Ordoñez    ,68 ,8
8431  ,Ingrid Galo         ,86 ,7
8432  ,Gerardo Rovelo      ,92 ,8
8433  ,Elne Kempe          ,10 ,8
8434  ,Elne Grito          ,30 ,1
8435  ,Nohelia Chirinos    ,82 ,7
8436  ,Iliana Mendoza      ,33 ,9
8437  ,Gerardo Kempe       ,81 ,9
8438  ,Leandro Nuñez      ,80 ,1
8439  ,Franklin Pinto      ,93 ,6
8440  ,Ingrid Varela       ,10 ,8
8441  ,Erick Escobar       ,21 ,4
8442  ,Miguel Matamoros    ,16 ,3
8443  ,Gerardo Nuñez      ,2  ,6
8444  ,Richard Velásquez  ,45 ,1
8445  ,Nohelia Figueroa    ,110,2
8446  ,Carlos Gonzalez     ,16 ,7
8447  ,Lester Martínez    ,43 ,5
8448  ,Osman Santos        ,71 ,1
8449  ,Dennis Guevara      ,103,4
8450  ,Daniel Grito        ,24 ,7
8451  ,Melvin Borjas       ,28 ,1
8452  ,Reynod Portillo     ,38 ,2
8453  ,Marcela Chirinos    ,75 ,7
8454  ,Luis Nuñez         ,49 ,7
8455  ,David Santos        ,24 ,8
8456  ,Richard Vargas      ,76 ,3
8457  ,Andrea Suazo        ,56 ,7
8458  ,Leonardo Pinto      ,19 ,3
8459  ,Gerardo Varela      ,20 ,3
8460  ,Carl Luque          ,72 ,7
8461  ,Laura Figueroa      ,103,1
8462  ,Daniel Matamoros    ,36 ,4
8463  ,Lester Santos       ,103,5
8464  ,Carl Galo           ,19 ,8
8465  ,Jean Carlo Kempe    ,75 ,3
8466  ,Diego Tabora        ,28 ,3
8467  ,Daniel Pinto        ,22 ,1
8468  ,Diego Escobar       ,62 ,8
8469  ,Gerardo Bocanegra   ,20 ,4
8470  ,Laura Andino        ,40 ,1
8471  ,Reynod Portillo     ,74 ,9
8472  ,Manuel Galeano      ,52 ,3
8473  ,Carlos López       ,58 ,3
8474  ,Melvin Velásquez   ,27 ,8
8475  ,Manuel Santos       ,1  ,4
8476  ,Francisco Kempe     ,56 ,7
8477  ,Lester Varela       ,36 ,9
8478  ,Richard Soto        ,70 ,5
8479  ,Miguel Borjas       ,13 ,6
8480  ,Michell Andino      ,33 ,6
8481  ,Dennis Guevara      ,13 ,1
8482  ,Erick Rodriguez     ,40 ,9
8483  ,Iliana Figueroa     ,24 ,7
8484  ,Elne Rovelo         ,87 ,6
8485  ,Ana Rojas           ,23 ,9
8486  ,Juan Luis Borjas    ,79 ,1
8487  ,Reynod Villela      ,41 ,1
8488  ,Franklin Galeano    ,37 ,2
8489  ,Manuel Grito        ,67 ,9
8490  ,Tania Figueroa      ,53 ,2
8491  ,Michell Borjas      ,81 ,7
8492  ,Franklin Martínez  ,31 ,6
8493  ,Michael Luque       ,90 ,8
8494  ,Danilo Borjas       ,88 ,1
8495  ,Andrea Mejía       ,62 ,4
8496  ,Danilo Andino       ,80 ,5
8497  ,Leandro Bocanegra   ,8  ,7
8498  ,Miguel Gómez       ,25 ,3
8499  ,Osman Andino        ,40 ,8
8500  ,Daniel Chirinos     ,28 ,1
8501  ,Diego Varela        ,96 ,2
8502  ,Mary Rojas          ,56 ,2
8503  ,Franklin Kempe      ,84 ,2
8504  ,Oswaldo Galeano     ,100,3
8505  ,Nohelia Grito       ,105,9
8506  ,Alejandra Suazo     ,52 ,2
8507  ,Leandro Vargas      ,10 ,9
8508  ,Ingrid Rojas        ,61 ,3
8509  ,Diego Varela        ,75 ,2
8510  ,Michael Euceda      ,28 ,3
8511  ,Marcela Mejía      ,106,8
8512  ,Ingrid Soto         ,12 ,2
8513  ,Reynod Rodriguez    ,36 ,7
8514  ,Michael Galeano     ,90 ,1
8515  ,Luis Sánchez       ,67 ,6
8516  ,Diego Galo          ,74 ,9
8517  ,Diego Mejía        ,17 ,5
8518  ,Osman Nuñez        ,108,3
8519  ,Michael Galeano     ,73 ,9
8520  ,Francisco Grito     ,9  ,6
